coordt3	phi3	phi2	phi1
43.6	1.33062087570579e-06	1.3164164556656e-05	7.98570617916994e-05
43.7	9.78003640739189e-07	9.68279800872551e-06	6.51077352813445e-05
43.8	6.18149670117418e-07	6.12946587352781e-06	4.95694657729473e-05
43.9	2.59191580198603e-07	2.58449904322333e-06	3.36143239110243e-05
44	9.108196508123e-08	8.7516679059263e-07	1.76075718627544e-05
44.1	4.25382694402288e-07	4.17752653447678e-06	1.90004698197299e-06
44.2	7.3706155490072e-07	7.25688005331904e-06	1.31789201986976e-05
44.3	1.02022795545054e-06	1.00550169008784e-05	2.732771281444e-05
44.4	1.269848667107e-06	1.25221795315156e-05	4.02778314310126e-05
44.5	1.48182141401776e-06	1.46178117574891e-05	5.17983244208153e-05
44.6	1.65302981258719e-06	1.63110798894195e-05	6.16992256254889e-05
44.7	1.7813692920754e-06	1.75811528606573e-05	6.98339354130439e-05
44.8	1.86575471161632e-06	1.84172495210078e-05	7.61005721869878e-05
44.9	1.90610160188953e-06	1.88184876606101e-05	8.04422525106929e-05
45	1.90328944427165e-06	1.8793492927216e-05	8.2846476288978e-05
45.1	1.85910243999388e-06	1.83598458534107e-05	8.33434532978572e-05
45.2	1.77615640950535e-06	1.75433178810636e-05	8.2003629358951e-05
45.3	1.65780693350825e-06	1.63770127983298e-05	7.89344703662209e-05
45.4	1.50804771692492e-06	1.49003253682167e-05	7.42765259929001e-05
45.5	1.33139712943375e-06	1.31578435684787e-05	6.81989622535184e-05
45.6	1.13277974378434e-06	1.11981707959785e-05	6.08946575084701e-05
45.7	9.17402019240399e-07	9.07269986782921e-06	5.25749637745321e-05
45.8	6.90627985022729e-07	6.8343883867783e-06	4.34643770859111e-05
45.9	4.57855833246867e-07	4.53653137810761e-06	3.37950550601818e-05
46	2.24398831960571e-07	2.2315987280308e-06	2.3801401766832e-05
46.1	4.62682825386196e-09	2.98868769732508e-08	1.37149545480497e-05
46.2	2.24405951598783e-07	2.20036508835619e-06	3.75937906937907e-06
46.3	4.30517189897728e-07	4.23616120315273e-06	5.85403267905349e-06
46.4	6.19013576397265e-07	6.09828020969871e-06	1.49304305523401e-05
46.5	7.86489863457973e-07	7.75307125877589e-06	2.32949605560862e-05
46.6	9.30134888221801e-07	9.17274701350834e-06	3.0795723432675e-05
46.7	1.04776904663595e-06	1.03357560874429e-05	3.73060938727576e-05
46.8	1.13786722977238e-06	1.12270026875194e-05	4.27264130848926e-05
46.9	1.19956473554339e-06	1.18379175546579e-05	4.69850056106225e-05
47	1.23265112961235e-06	1.21663842946873e-05	5.00385613122489e-05
47.1	1.2375478490867e-06	1.22165265565854e-05	5.18718552484643e-05
47.2	1.21527330065874e-06	1.19983733384288e-05	5.24968963873107e-05
47.3	1.16739863642579e-06	1.1527399692568e-05	5.19514796906151e-05
47.4	1.09598931885557e-06	1.08239719338599e-05	5.02973198308609e-05
47.5	1.00354191090446e-06	9.91270917438669e-06	4.76176501251757e-05
47.6	8.92911600658408e-07	8.82178301253589e-06	4.40144794993103e-05
47.7	7.67235746934603e-07	7.58214491725084e-06	3.9605627534911e-05
47.8	6.29854866929236e-07	6.22676361672347e-06	3.45214175467845e-05
47.9	4.84230838537769e-07	4.78980427942588e-06	2.89013605652144e-05
48	3.33866921664594e-07	3.30585089614033e-06	2.28907065320527e-05
48.1	1.82230110112869e-07	1.80912604719197e-06	1.66370300576091e-05
48.2	3.26764109104261e-08	3.32766433075449e-07	1.02869207694312e-05
48.3	1.11617396214569e-07	1.09186112240423e-06	3.98283918912057e-06
48.4	2.47716116064112e-07	2.4357693746424e-06	2.13982320929063e-06
48.5	3.72980480278784e-07	3.67288907909824e-06	7.95537471276475e-06
48.6	4.85112650494557e-07	4.78052106700488e-06	1.33501744130626e-05
48.7	5.82192797082826e-07	5.7396946431254e-06	1.82245603355113e-05
48.8	6.62705986087531e-07	6.53543293083203e-06	2.24944724322995e-05
48.9	7.25558663816628e-07	7.15692112862598e-06	2.60925717157079e-05
49	7.70086160173378e-07	7.59757358537172e-06	2.89690251520369e-05
49.1	7.96049732798565e-07	7.8550101534347e-06	3.10918476316147e-05
49.2	8.03624573109119e-07	7.93094022810692e-06	3.24468346661888e-05
49.3	7.93379967944929e-07	7.83095856604632e-06	3.30370967276394e-05
49.4	7.6625087785942e-07	7.56427516535041e-06	3.28822970914189e-05
49.5	7.23502694199851e-07	7.14336238161195e-06	3.2017476769397e-05
49.6	6.66691107653605e-07	6.58355611449224e-06	3.04916611639783e-05
49.7	5.97616121922329e-07	5.90261015531723e-06	2.83662102447124e-05
49.8	5.18272941008036e-07	5.1202059694333e-06	2.5712917704368e-05
49.9	4.30801094353228e-07	4.25745201937389e-06	2.26120500883553e-05
50	3.37431998786997e-07	3.33636489813216e-06	1.91501894732937e-05
50.1	2.40436236254027e-07	2.37935296354408e-06	1.54181234393036e-05
50.2	1.4207289211754e-07	1.40871236453677e-06	1.15086668301956e-05
50.3	4.45406591609299e-08	4.46145037358292e-07	7.51454808778362e-06
50.4	5.00676833325997e-08	4.87689646888612e-07	3.52640540768334e-06
50.5	1.39806687116106e-07	1.37358426854917e-06	3.69103247521707e-07
50.6	2.22914707137534e-07	2.19414346247504e-06	4.0910176721809e-06
50.7	2.97845019758824e-07	2.93409107143816e-06	7.56560621084645e-06
50.8	3.63290922678061e-07	3.58051897819678e-06	1.07276555354474e-05
50.9	4.18204479046835e-07	4.12307235819753e-06	1.35215304908343e-05
51	4.61809435137184e-07	4.55407553090481e-06	1.5901989172562e-05
51.1	4.93606819418346e-07	4.86858925796696e-06	1.78347072505858e-05
51.2	5.13375141508732e-07	5.06441301695304e-06	1.92965853784699e-05
51.3	5.21163769917621e-07	5.14202019985532e-06	2.02757655642927e-05
51.4	5.17281307566009e-07	5.10444215251482e-06	2.07714074349497e-05
51.5	5.02278453495819e-07	4.95709991810145e-06	2.07932425837498e-05
51.6	4.76926402370736e-07	4.70758914161706e-06	2.03609251911985e-05
51.7	4.42190895455497e-07	4.36543359683128e-06	1.95031552721048e-05
51.8	3.99203912593293e-07	3.94179005525075e-06	1.82566964213038e-05
51.9	3.49231896734636e-07	3.44915019923064e-06	1.66652225743746e-05
52	2.93643012128086e-07	2.9010088837822e-06	1.47780719998991e-05
52.1	2.33873308275179e-07	2.3115317162592e-06	1.26489285321441e-05
52.2	1.71392542824833e-07	1.69521956649987e-06	1.0334471880924e-05
52.3	1.0767092817332e-07	1.06657853393699e-06	7.89301702752709e-06
52.4	4.41469367729042e-08	4.39804409779754e-07	5.38316862730426e-06
52.5	1.78026375863283e-08	1.71515111446752e-07	2.86253566628147e-06
52.6	7.6890323441603e-08	7.54672100811149e-07	3.86518195227836e-07
52.7	1.31942456960132e-07	1.29808006477106e-06	1.992811121454e-06
52.8	1.8192017137153e-07	1.79148219103809e-06	4.22768880525837e-06
52.9	2.25936773290414e-07	2.22612084144203e-06	6.2755375438428e-06
53	2.63270806044602e-07	2.594870466055e-06	8.0996533142752e-06
53.1	2.93375308046961e-07	2.89232434624864e-06	9.66976949712262e-06
53.2	3.15882800805412e-07	3.11484814119467e-06	1.09624434116995e-05
53.3	3.30606155785063e-07	3.26058420796471e-06	1.19612677735859e-05
53.4	3.3753511274881e-07	3.32942477143661e-06	1.26569393614773e-05
53.5	3.3683005540297e-07	3.32294007421297e-06	1.30471589727676e-05
53.6	3.28811069039148e-07	3.24428174280911e-06	1.31363776745275e-05
53.7	3.13945093921575e-07	3.09804727294249e-06	1.29354220916866e-05
53.8	2.9282949753906e-07	2.89012496068608e-06	1.24609869089909e-05
53.9	2.66174225771465e-07	2.62751086665958e-06	1.17350109576364e-05
54	2.34781481367463e-07	2.31811441153695e-06	1.07839950942434e-05
54.1	1.9952469187956e-07	1.97054987438605e-06	9.63821548793931e-06
54.2	1.61326681791252e-07	1.5939173181323e-06	8.330910532095e-06
54.3	1.21137517794523e-07	1.19758806249592e-06	6.8974354689999e-06
54.4	7.99127377604236e-08	7.90988565313455e-07	5.37438563696924e-06
54.5	3.85923044632364e-08	3.83391608238526e-07	3.79876678380242e-06
54.6	1.91930027426679e-09	1.62779461021501e-08	2.20715878640476e-06
54.7	4.07713152128508e-08	3.99624951796795e-07	6.34933883247868e-07
54.8	7.71831523138644e-08	7.58945418510848e-07	8.84451594629354e-07
54.9	1.10458557855964e-07	1.08736674064858e-06	2.32011188927572e-06
55	1.39997467840658e-07	1.37896461183118e-06	3.64429774890596e-06
55.1	1.65305195309884e-07	1.62885407917202e-06	4.83286930830218e-06
55.2	1.8599909878958e-07	1.83325414582214e-06	5.86566102356301e-06
55.3	2.01812312639049e-07	1.98952693608589e-06	6.72676196700195e-06
55.4	2.12595097082158e-07	2.09618906410469e-06	7.40467658033594e-06
55.5	2.18313232380751e-07	2.15289719562861e-06	7.89239038567757e-06
55.6	2.19044380855848e-07	2.16041075873363e-06	8.18733315099962e-06
55.7	2.14971692003019e-07	2.120532144545e-06	8.29124564916128e-06
55.8	2.06375844413742e-07	2.03602348847198e-06	8.20995956019033e-06
55.9	1.93624785538304e-07	1.91051026376954e-06	7.95310006651562e-06
56	1.77162363002026e-07	1.74836623045849e-06	7.53370522943442e-06
56.1	1.57495676944563e-07	1.5545897440461e-06	6.96780807629693e-06
56.2	1.35181323912548e-07	1.33466824081552e-06	6.27396093477728e-06
56.3	1.10811448905679e-07	1.09444010831794e-06	5.47270974493586e-06
56.4	8.49993142537642e-08	8.39952917885967e-07	4.5860806494602e-06
56.5	5.83651846852717e-08	5.77323874040303e-07	3.63702270078647e-06
56.6	3.15224149005644e-08	3.12602963958852e-07	2.64887330558849e-06
56.7	5.0644515248166e-09	5.16440792353023e-08	1.64483776643465e-06
56.8	2.04473575848851e-08	2.0001471057185e-07	6.47482181648229e-07
56.9	4.44947048094946e-08	4.37259330965389e-07	3.21731278063453e-07
57	6.6611903548619e-08	6.55494147849822e-07	1.24285770652932e-06
57.1	8.63939106920952e-08	8.5072173305889e-07	2.09784980143013e-06
57.2	1.03502813431078e-07	1.01960563370085e-06	2.87086390926561e-06
57.3	1.17672414035042e-07	1.1595171827139e-06	3.54852045347798e-06
57.4	1.28711221236699e-07	1.26856377846707e-06	4.12007739214459e-06
57.5	1.36503615522088e-07	1.34560150399921e-06	4.5775659600622e-06
57.6	1.41009437015782e-07	1.39023052270204e-06	4.91584432893433e-06
57.7	1.42261683322431e-07	1.40277211357898e-06	5.13258100909297e-06
57.8	1.40362956813078e-07	1.38423501994112e-06	5.22820164405857e-06
57.9	1.35480519247722e-07	1.33626554088551e-06	5.20574758411385e-06
58	1.27839925312401e-07	1.26108432141336e-06	5.07070717503666e-06
58.1	1.17717860348421e-07	1.1614180266406e-06	4.83079793411889e-06
58.2	1.05434040165164e-07	1.04041657777998e-06	4.4956896090298e-06
58.3	9.13425637349974e-08	9.0157078602715e-07	4.07672132496373e-06
58.4	7.58227685082602e-08	7.48619697787944e-07	3.58658417098923e-06
58.5	5.92699826995613e-08	5.85460838919971e-07	3.03897650155704e-06
58.6	4.20862633632169e-08	4.1605861156313e-07	2.44827538153913e-06
58.7	2.46713725005065e-08	2.4435507839371e-07	1.82919075086829e-06
58.8	7.41413597182827e-09	7.41849603969058e-08	1.19642243134876e-06
58.9	9.31557764261015e-09	9.08036739133422e-08	5.64352262699686e-07
59	2.5174168527542e-08	2.47221379368057e-07	5.32674135911293e-08
59.1	3.98507467025411e-08	3.92001112459184e-07	6.43573173420009e-07
59.2	5.30726005365523e-08	5.22451728102169e-07	1.19485150662513e-06
59.3	6.46096225409565e-08	6.36302331713523e-07	1.69672784977593e-06
59.4	7.42776080642216e-08	7.31734303371923e-07	2.1403466234915e-06
59.5	8.19404704088811e-08	8.07403353064728e-07	2.51850178756285e-06
59.6	8.75112249332233e-08	8.62449553551414e-07	2.82571295429079e-06
59.7	9.09519997094321e-08	8.96496885616216e-07	3.05828348245996e-06
59.8	9.22728702335007e-08	9.09642267288291e-07	3.21430002259149e-06
59.9	9.15296780590324e-08	9.02433953342552e-07	3.29359704664967e-06
60	8.88210465177508e-08	8.75842601999466e-07	3.29769409290748e-06
60.1	8.42845153670169e-08	8.31221882435784e-07	3.2296829886036e-06
60.2	7.80919435783289e-08	7.70265046412533e-07	3.09409779220005e-06
60.3	7.04444573784713e-08	6.94953143920429e-07	2.89675722342508e-06
60.4	6.15668511727563e-08	6.07501590366155e-07	2.64457639786997e-06
60.5	5.17017575418777e-08	5.10301390477252e-07	2.34537537835422e-06
60.6	4.11036396030795e-08	4.05861129593177e-07	2.00767408387037e-06
60.7	3.00327798186117e-08	2.96746350159083e-07	1.64046355166647e-06
60.8	1.87493771619529e-08	1.85522395668158e-07	1.25300471154333e-06
60.9	7.50786277592397e-09	7.46979935684067e-08	8.54605104905204e-07
61	3.44839556909449e-09	3.33271117369804e-08	4.54415811645958e-07
61.1	1.38919702408202e-08	1.36309992626593e-07	6.12453305848248e-08
61.2	2.3615694288992e-08	2.32207327144351e-07	3.16630291763431e-07
61.3	3.24363611525769e-08	3.19211807209285e-07	6.71608916036348e-07
61.4	4.01977580111179e-08	3.9578208088642e-07	9.96921244222904e-07
61.5	4.67730174591452e-08	4.60666086610217e-07	1.28672252230899e-06
61.6	5.20661700420533e-08	5.12916301431687e-07	1.53619316733966e-06
61.7	5.60130466453757e-08	5.51898551748309e-07	1.74159890775627e-06
61.8	5.85813673126268e-08	5.7729306490728e-07	1.90031801139412e-06
61.9	5.97702012328227e-08	5.89089211189275e-07	2.01086481865786e-06
62	5.96087303961212e-08	5.8757308352142e-07	2.07286598197243e-06
62.1	5.81543879718538e-08	5.73309705487191e-07	2.08701862902672e-06
62.2	5.5490509964784e-08	5.47119157090492e-07	2.05504034056503e-06
62.3	5.17234468588867e-08	5.10048778323835e-07	1.97957751879585e-06
62.4	4.6979380385892e-08	4.63341365275483e-07	1.86411307367962e-06
62.5	4.14007317317555e-08	4.08400126161723e-07	1.71286171735119e-06
62.6	3.51424169764414e-08	3.46751477309226e-07	1.53063308516721e-06
62.7	2.83680066104353e-08	2.80007242281499e-07	1.32271304664755e-06
62.8	2.12457678117062e-08	2.09825941510644e-07	1.09472557596746e-06
62.9	1.39448390612529e-08	1.37874650363301e-07	8.52489677072299e-07
63	6.63149535284902e-09	6.57924985603131e-08	6.01894896590238e-07
63.1	5.34354227532674e-10	4.84404383271908e-09	3.48762142721171e-07
63.2	7.40240224672561e-09	7.25529929468394e-08	9.87198944812917e-08
63.3	1.38348372757946e-08	1.35975412263178e-07	1.42906372957441e-07
63.4	1.97088390052613e-08	1.93900035583283e-07	3.71199377013909e-07
63.5	2.49186733469742e-08	2.45283843014477e-07	5.81741801397584e-07
63.6	2.93773059212299e-08	2.89268200504011e-07	7.70692906826298e-07
63.7	3.30175353724371e-08	3.25189773775492e-07	9.34838567445695e-07
63.8	3.57927021354953e-08	3.52587790075631e-07	1.0716469205363e-06
63.9	3.76768625187651e-08	3.71205516103146e-07	1.17929016596463e-06
64	3.86645204741853e-08	3.80987870585159e-07	1.25664939787384e-06
64.1	3.87699543580311e-08	3.82074716753777e-07	1.30331852687959e-06
64.2	3.80260871679639e-08	3.74789578927448e-07	1.31957506255276e-06
64.3	3.64830583521325e-08	3.59625857981882e-07	1.30634703054966e-06
64.4	3.42064048197699e-08	3.3722875514286e-07	1.26517318221886e-06
64.5	3.12750536579642e-08	3.08375518898174e-07	1.19812978027767e-06
64.6	2.77790483949047e-08	2.73953048690601e-07	1.10777284589858e-06
64.7	2.381713315458e-08	2.34934077525395e-07	9.97061420093814e-07
64.8	1.94942799680575e-08	1.9235287140873e-07	8.69267466896417e-07
64.9	1.49191219378508e-08	1.47279891393737e-07	7.27902829567029e-07
65	1.02014672265227e-08	1.00797208801851e-07	5.76627087411907e-07
65.1	5.44983613792738e-09	5.39743503225054e-08	4.19157430542327e-07
65.2	7.69159513858142e-10	7.84556597466235e-09	2.59194422369546e-07
65.3	3.74137032466137e-09	3.66113610539287e-08	1.00332215424714e-07
65.4	7.99022892294943e-09	7.84941462939059e-08	5.40107265578627e-08
65.5	1.18952501182434e-08	1.16992673326877e-07	2.00654866944205e-07
65.6	1.53850479023276e-08	1.51402943515677e-07	3.36723957161666e-07
65.7	1.84001329728289e-08	1.81138204879971e-07	4.59695598920007e-07
65.8	2.08937400714149e-08	2.05737080705148e-07	5.67442327792378e-07
65.9	2.28323404627417e-08	2.24868514919763e-07	6.58252815810556e-07
66	2.41958399982423e-08	2.38333967672588e-07	7.30862154796341e-07
66.1	2.49774831928562e-08	2.46066235831677e-07	7.84454300628568e-07
66.2	2.51834695319531e-08	2.4812584342726e-07	8.18660112145153e-07
66.3	2.48322944429447e-08	2.44694462026018e-07	8.33554963719507e-07
66.4	2.39538628932223e-08	2.36066341585683e-07	8.29627936127508e-07
66.5	2.25883738380617e-08	2.22637098090672e-07	8.07758397058933e-07
66.6	2.07850465727688e-08	2.04891293265064e-07	7.69184509863408e-07
66.7	1.86006694491425e-08	1.83388223717884e-07	7.15449345989327e-07
66.8	1.60980775376629e-08	1.58746701117707e-07	6.48366608402284e-07
66.9	1.33445210437344e-08	1.31629235511355e-07	5.69966402963473e-07
67	1.04100461584267e-08	1.02725863371234e-07	4.82434757032024e-07
67.1	7.36584260252471e-09	7.27379756426672e-08	3.88069707923933e-07
67.2	4.28264534946265e-09	4.23625508005898e-08	2.89218434090799e-07
67.3	1.22921917089513e-09	1.22772201294197e-08	1.88225712349777e-07
67.4	1.72906922113469e-09	1.68738072403585e-08	8.73895729114338e-08
67.5	4.53153381485549e-09	4.44924275200265e-08	1.10997682156722e-08
67.6	7.12331305052771e-09	7.00378208762231e-08	1.05185492316195e-07
67.7	9.45632283588793e-09	9.3035971815425e-08	1.93005831761184e-07
67.8	1.14900489123215e-08	1.13087338604601e-07	2.7290519710732e-07
67.9	1.31921042978433e-08	1.29872560705735e-07	3.4347499422438e-07
68	1.45386396255276e-08	1.43156213994189e-07	4.03569771378898e-07
68.1	1.55144999069989e-08	1.52788658169811e-07	4.52316555765719e-07
68.2	1.61132103215778e-08	1.58705802277836e-07	4.89132958136906e-07
68.3	1.63367932515257e-08	1.60927044134951e-07	5.13718759975745e-07
68.4	1.61953401800474e-08	1.59551632350485e-07	5.26051621818624e-07
68.5	1.57065223049813e-08	1.54753280412478e-07	5.26382507359813e-07
68.6	1.48948622324951e-08	1.46773231790576e-07	5.15207545959129e-07
68.7	1.3790943498293e-08	1.35912657128756e-07	4.93255640776624e-07
68.8	1.24304992965563e-08	1.22523317713785e-07	4.61464480849827e-07
68.9	1.08534310427899e-08	1.06998108151402e-07	4.20939841205836e-07
69	9.1027612114658e-09	8.97607819183577e-08	3.72936199255491e-07
69.1	7.22358484139818e-09	7.12554495407858e-08	3.18817512834357e-07
69.2	5.26199350758816e-09	5.1936186906687e-08	2.60020215137047e-07
69.3	3.26403593042812e-09	3.2256622262139e-08	1.98028118347793e-07
69.4	1.27471511124355e-09	1.26601209515798e-08	1.34328658418781e-07
69.5	6.62950916385796e-10	6.42946407225509e-09	7.0383073591529e-08
69.6	2.50879006458149e-09	2.46162663586347e-08	7.60078311401458e-09
69.7	4.22623491758145e-09	4.15399163955499e-08	5.27024290875033e-08
69.8	5.78297587594534e-09	5.6881976462364e-08	1.09308494700144e-07
69.9	7.15149672814164e-09	7.0371193316987e-08	1.61142040155937e-07
70	8.30948465591064e-09	8.17875545067182e-08	2.07269039265157e-07
70.1	9.24010468139613e-09	9.09650168523513e-08	2.46925054625535e-07
70.2	9.9321519897444e-09	9.77929772716379e-08	2.79518474144425e-07
70.3	1.03800683604049e-08	1.02216446862258e-07	3.0463334610431e-07
70.4	1.05838395825231e-08	1.04235070352843e-07	3.22039340971969e-07
70.5	1.0548771633978e-08	1.03900923420497e-07	3.31679530063411e-07
70.6	1.02851700489737e-08	1.01315272615921e-07	3.3366950447089e-07
70.7	9.80790204607729e-09	9.66244471101163e-08	3.28292628637428e-07
70.8	9.13590714191059e-09	9.00147512084004e-08	3.15973863962427e-07
70.9	8.29160740067891e-09	8.17069931713377e-08	2.97275363436711e-07
71	7.30028659745585e-09	7.19500548029828e-08	2.72876206963701e-07
71.1	6.18942541663614e-09	6.10145320933952e-08	2.43545940747936e-07
71.2	4.98800956094669e-09	4.91858642703846e-08	2.10134970757281e-07
71.3	3.72584585406344e-09	3.67576014070892e-08	1.73545544157605e-07
71.4	2.43286835122092e-09	2.4024588540783e-08	1.34708528776173e-07
71.5	1.13849352167961e-09	1.12765734527898e-08	9.45693656717594e-08
71.6	1.29009233851285e-10	1.20797194469446e-09	5.40569260465418e-08
71.7	1.34308442145681e-09	1.31674289249872e-08	1.40704061735164e-08
71.8	2.47940334929808e-09	2.43620821294144e-08	2.45375666452219e-08
71.9	3.51630058403885e-09	3.45784663124959e-08	6.09802270901127e-08
72	4.43514380776833e-09	4.36329585795647e-08	9.45542453223425e-08
72.1	5.22062171270932e-09	5.13746023500516e-08	1.24649830013368e-07
72.2	5.86093573673452e-09	5.76871030943948e-08	1.50753777461432e-07
72.3	6.3479284051482e-09	6.2489952767919e-08	1.72466315007114e-07
72.4	6.67710375878983e-09	6.57387460023529e-08	1.89497725955334e-07
72.5	6.84759182689731e-09	6.74247715437559e-08	2.01671198851727e-07
72.6	6.86201051536273e-09	6.7573715512026e-08	2.0892925078897e-07
72.7	6.72627953335336e-09	6.62437074083755e-08	2.11318706533348e-07
72.8	6.44935393978585e-09	6.35228474266114e-08	2.0899209118852e-07
72.9	6.04290573136268e-09	5.95260019053967e-08	2.02201761112519e-07
73	5.52096945938274e-09	5.43912719308537e-08	1.91280136618843e-07
73.1	4.89953233540064e-09	4.82760391662396e-08	1.76641179905346e-07
73.2	4.19611367874495e-09	4.13527843079464e-08	1.58763114654903e-07
73.3	3.42932038321919e-09	3.38046817205395e-08	1.38170307195651e-07
73.4	2.618396610643e-09	2.58212544679282e-08	1.1542906008799e-07
73.5	1.78278158902145e-09	1.7593901446844e-08	9.11252442392652e-08
73.6	9.41674627163991e-10	9.3117114019492e-09	6.58535626030243e-08
73.7	1.13629460007925e-10	1.15741294326455e-09	4.02104554098059e-08
73.8	6.83825884806311e-10	6.69635413785841e-09	1.47692862384474e-08
73.9	1.43453082745992e-09	1.40903990697439e-08	9.9233696815304e-09
74	2.12398942878167e-09	2.08819077585076e-08	3.33588090484227e-08
74.1	2.73961719976512e-09	2.69469087044172e-08	5.50772938368027e-08
74.2	3.27094573648878e-09	3.21822284377049e-08	7.46782617966346e-08
74.3	3.70975872243662e-09	3.65068757446352e-08	9.182332405544e-08
74.4	4.05018374394217e-09	3.98629751430235e-08	1.06238594810293e-07
74.5	4.28873203617286e-09	4.22160582047582e-08	1.1772727503967e-07
74.6	4.42427072755436e-09	4.35549090127552e-08	1.26161069147201e-07
74.7	4.45795977910279e-09	4.38908429600815e-08	1.31483105292318e-07
74.8	4.39313030398125e-09	4.32566196195694e-08	1.33711395733371e-07
74.9	4.23513135672238e-09	4.17048156009514e-08	1.32923958062747e-07
75	3.99112787263789e-09	3.93059131909013e-08	1.29265330883754e-07
75.1	3.66986996347407e-09	3.61460443798478e-08	1.22939397328992e-07
75.2	3.28144800221253e-09	3.23244968569725e-08	1.14193710487598e-07
75.3	2.8370088500651e-09	2.79509997369587e-08	1.03322790323546e-07
75.4	2.34847896685153e-09	2.3142934679754e-08	9.06535788658402e-08
75.5	1.82826564998351e-09	1.80224777324156e-08	7.65358763032964e-08
75.6	1.28897548190565e-09	1.27137198546734e-08	6.1342277035692e-08
75.7	7.43123840241111e-10	7.33990823675867e-09	4.54488109369322e-08
75.8	2.0287184432366e-10	2.0207779893866e-09	2.92309554339454e-08
75.9	3.20228371597508e-10	3.12990544593106e-09	1.3059892722822e-08
76	8.15460532432866e-10	8.00659538668924e-09	2.71918998429044e-09
76.1	1.27314070397233e-09	1.25139356654813e-08	1.77719812199939e-08
76.2	1.68479385997955e-09	1.65684266306698e-08	3.18042054914258e-08
76.3	2.04328309827417e-09	2.00997867239039e-08	4.45488836930963e-08
76.4	2.3429187478996e-09	2.3051926589801e-08	5.57841204340548e-08
76.5	2.5795199309897e-09	2.53836400787577e-08	6.53286420515542e-08
76.6	2.75044675923652e-09	2.70688857995083e-08	7.30431963802403e-08
76.7	2.85459411664135e-09	2.80967533683452e-08	7.88390792649807e-08
76.8	2.89235968509161e-09	2.8471095703253e-08	8.26679240617523e-08
76.9	2.86557133577503e-09	2.82098646664508e-08	8.45280041517071e-08
77	2.77739098386576e-09	2.73441429499144e-08	8.44656042886527e-08
77.1	2.63219113172397e-09	2.59169521399372e-08	8.25597297193781e-08
77.2	2.4354147587502e-09	2.39818316316587e-08	7.8930625591056e-08
77.3	2.19341078633306e-09	2.16012576714775e-08	7.37312859655503e-08
77.4	1.91326021692362e-09	1.88449114091327e-08	6.71381599204324e-08
77.5	1.60259250314709e-09	1.57878972117942e-08	5.93564415396486e-08
77.6	1.26939814215632e-09	1.25088552849206e-08	5.06062853844469e-08
77.7	9.21839438117189e-10	9.08813913014228e-09	4.11178611159357e-08
77.8	5.68066260697719e-10	5.60597213095093e-09	3.11324264146151e-08
77.9	2.16037715494721e-10	2.14071338433541e-09	2.08861106187896e-08
78	1.26642210607208e-10	1.23277599239913e-09	1.06132542754267e-08
78.1	4.52877901846449e-10	4.44462422422021e-09	5.43095401983607e-10
78.2	7.56213924812954e-10	7.43127648306086e-09	9.11790554170011e-09
78.3	1.03095365577843e-09	1.01366275373493e-08	1.81703292412294e-08
78.4	1.27224952795046e-09	1.25129400174728e-08	2.64462265420207e-08
78.5	1.47617851276038e-09	1.45215608426952e-08	3.37950112339058e-08
78.6	1.63978730594039e-09	1.6133393287987e-08	4.00974151659739e-08
78.7	1.76111847327576e-09	1.73291567762135e-08	4.52584387744537e-08
78.8	1.83921788909913e-09	1.80994046417027e-08	4.9211553942996e-08
78.9	1.87410731378179e-09	1.84443447182048e-08	5.19250669128724e-08
79	1.86675341851128e-09	1.83734485403875e-08	5.33894599641371e-08
79.1	1.81900250417755e-09	1.790487580422e-08	5.36252571237128e-08
79.2	1.73350855892096e-09	1.70647247443867e-08	5.26813757062428e-08
79.3	1.61364355211191e-09	1.58861563903656e-08	5.06242869846574e-08
79.4	1.46339074191815e-09	1.44083820430296e-08	4.75475445682605e-08
79.5	1.28723987025126e-09	1.26755610452278e-08	4.35626041905834e-08
79.6	1.09006514925625e-09	1.07356621370513e-08	3.87924536937589e-08
79.7	8.77004135979575e-10	8.6392386577927e-09	3.33767786742101e-08
79.8	6.53333553923829e-10	6.43824549229066e-09	2.74593077165264e-08
79.9	4.24354718031594e-10	4.18483603326081e-09	2.11889084056338e-08
80	1.95268745617483e-10	1.93022509087371e-09	1.4721441843335e-08
80.1	2.89243472922918e-11	2.76391909359575e-10	8.20370082976751e-09
80.2	2.43534886701369e-10	2.38883224312758e-09	1.78058290334349e-09
80.3	4.44266679000549e-10	4.36481073506911e-09	4.41220926461483e-09
80.4	6.27298935018672e-10	6.166705368571e-09	1.02465360640736e-08
80.5	7.89348864049799e-10	7.76219355458352e-09	1.56122368366596e-08
80.6	9.27721177657048e-10	9.12473918646128e-09	2.04116563651269e-08
80.7	1.04034625358906e-09	1.0233949687688e-08	2.45612170601817e-08
80.8	1.12579756628151e-09	1.10757660820582e-08	2.80008443098723e-08
80.9	1.18329657183835e-09	1.16425207252746e-08	3.06840348685e-08
81	1.21270682384989e-09	1.19328458225709e-08	3.25829034864e-08
81.1	1.21450793866273e-09	1.19514576013557e-08	3.36922489907465e-08
81.2	1.18976473117982e-09	1.17088028162016e-08	3.40169741264162e-08
81.3	1.1400759225566e-09	1.12206102187429e-08	3.35839089871115e-08
81.4	1.0675204054067e-09	1.05073292289148e-08	3.24368869542013e-08
81.5	9.74592628821824e-10	9.59350199281062e-09	3.06282430528881e-08
